task_id,suite,task_name,instruction,episode,episode_seed,success,n_steps,max_steps,timeout,distractor_density,n_distractors,n_pick_targets,n_grasp_attempts,n_gripper_close_events,n_close_commands,time_to_first_close,frac_closed,path_length,min_target_dist,final_target_dist,time_to_min_pick_dist,min_place_dist,final_place_dist,min_eef_place_dist,final_eef_place_dist,pick_displacement,eef_z_min,eef_z_max,nearest_at_first_close,correct_object_at_first_close,likely_recovery,success_video_gated,frame_path,fail_frame_path,success_video_path
libero_object_5,libero_object,pick up the tomato sauce and place it in the basket,Pick the tomato sauce and place it in the basket,30,1030,1,145,280,0,0.7142857142857143,5,1,0,0,3,,0.0,1.0127,0.009,0.0784,142,0.0368,0.0368,0.086,0.1116,0.3365,0.0446,0.2623,,,0,0,,,
libero_object_5,libero_object,pick up the tomato sauce and place it in the basket,Pick the tomato sauce and place it in the basket,31,1031,1,131,280,0,0.7142857142857143,5,1,0,0,1,,0.0,0.9932,0.0134,0.1122,74,0.039,0.039,0.1292,0.1499,0.3821,0.0435,0.2621,,,0,0,,,
libero_object_5,libero_object,pick up the tomato sauce and place it in the basket,Pick the tomato sauce and place it in the basket,32,1032,1,132,280,0,0.7142857142857143,5,1,0,0,1,,0.0,0.9667,0.0166,0.1395,128,0.0138,0.0138,0.1255,0.1517,0.3589,0.056,0.2783,,,0,0,,,
libero_object_5,libero_object,pick up the tomato sauce and place it in the basket,Pick the tomato sauce and place it in the basket,33,1033,1,129,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.0214,0.0237,0.1128,73,0.0267,0.0267,0.1086,0.1377,0.3695,0.0575,0.278,,,0,0,,,
libero_object_5,libero_object,pick up the tomato sauce and place it in the basket,Pick the tomato sauce and place it in the basket,34,1034,1,126,280,0,0.7142857142857143,5,1,0,0,1,,0.0,0.9643,0.0103,0.0663,117,0.0661,0.0661,0.1243,0.1303,0.3889,0.0467,0.263,,,0,0,,,
libero_object_5,libero_object,pick up the tomato sauce and place it in the basket,Pick the tomato sauce and place it in the basket,35,1035,1,128,280,0,0.7142857142857143,5,1,0,0,2,,0.0,0.941,0.0149,0.0762,125,0.0559,0.0559,0.1258,0.1282,0.3776,0.0543,0.2547,,,0,0,,,
libero_object_5,libero_object,pick up the tomato sauce and place it in the basket,Pick the tomato sauce and place it in the basket,36,1036,1,128,280,0,0.7142857142857143,5,1,0,0,1,,0.0,0.9728,0.013,0.0978,70,0.0525,0.0525,0.1314,0.1502,0.3789,0.0479,0.2605,,,0,0,,,
libero_object_5,libero_object,pick up the tomato sauce and place it in the basket,Pick the tomato sauce and place it in the basket,37,1037,1,125,280,0,0.7142857142857143,5,1,0,0,1,,0.0,0.9639,0.016,0.0789,67,0.062,0.062,0.1212,0.1393,0.3618,0.05,0.2711,,,0,0,,,
libero_object_5,libero_object,pick up the tomato sauce and place it in the basket,Pick the tomato sauce and place it in the basket,38,1038,1,126,280,0,0.7142857142857143,5,1,0,0,1,,0.0,0.9767,0.0142,0.0785,59,0.0552,0.0552,0.1206,0.1333,0.3858,0.0464,0.2609,,,0,0,,,
libero_object_5,libero_object,pick up the tomato sauce and place it in the basket,Pick the tomato sauce and place it in the basket,39,1039,1,127,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.0076,0.0214,0.0862,70,0.038,0.038,0.0941,0.1213,0.3732,0.0596,0.2647,,,0,0,,,
libero_object_5,libero_object,pick up the tomato sauce and place it in the basket,Pick the tomato sauce and place it in the basket,40,1040,1,128,280,0,0.7142857142857143,5,1,0,0,2,,0.0,0.9838,0.0211,0.0813,71,0.049,0.049,0.1052,0.127,0.3725,0.0581,0.2648,,,0,0,,,
libero_object_5,libero_object,pick up the tomato sauce and place it in the basket,Pick the tomato sauce and place it in the basket,41,1041,1,118,280,0,0.7142857142857143,5,1,0,0,1,,0.0,0.9904,0.0245,0.0251,67,0.0676,0.0676,0.092,0.092,0.3951,0.063,0.262,,,0,0,,,
libero_object_5,libero_object,pick up the tomato sauce and place it in the basket,Pick the tomato sauce and place it in the basket,42,1042,1,125,280,0,0.7142857142857143,5,1,0,0,1,,0.0,0.996,0.017,0.0601,66,0.0627,0.0627,0.0956,0.1226,0.3836,0.0548,0.2551,,,0,0,,,
libero_object_5,libero_object,pick up the tomato sauce and place it in the basket,Pick the tomato sauce and place it in the basket,43,1043,1,119,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.0156,0.0248,0.0741,64,0.0641,0.0641,0.1163,0.1373,0.37,0.0616,0.2763,,,0,0,,,
libero_object_5,libero_object,pick up the tomato sauce and place it in the basket,Pick the tomato sauce and place it in the basket,44,1044,1,120,280,0,0.7142857142857143,5,1,0,0,1,,0.0,0.9486,0.0135,0.1402,116,0.0267,0.0267,0.1244,0.1501,0.3747,0.0502,0.2581,,,0,0,,,
libero_object_5,libero_object,pick up the tomato sauce and place it in the basket,Pick the tomato sauce and place it in the basket,45,1045,1,128,280,0,0.7142857142857143,5,1,0,0,2,,0.0,0.9973,0.0071,0.0688,58,0.0536,0.0536,0.0877,0.1213,0.3685,0.0441,0.2691,,,0,0,,,
libero_object_5,libero_object,pick up the tomato sauce and place it in the basket,Pick the tomato sauce and place it in the basket,46,1046,1,124,280,0,0.7142857142857143,5,1,0,0,1,,0.0,0.976,0.0172,0.0652,66,0.0646,0.0646,0.1034,0.1292,0.3681,0.0555,0.2549,,,0,0,,,
libero_object_5,libero_object,pick up the tomato sauce and place it in the basket,Pick the tomato sauce and place it in the basket,47,1047,1,128,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.0032,0.0156,0.0831,71,0.0373,0.0373,0.0887,0.1197,0.3567,0.0524,0.2686,,,0,0,,,
libero_object_5,libero_object,pick up the tomato sauce and place it in the basket,Pick the tomato sauce and place it in the basket,48,1048,1,128,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.0061,0.0166,0.0664,74,0.0616,0.0616,0.105,0.125,0.3884,0.0538,0.2598,,,0,0,,,
libero_object_5,libero_object,pick up the tomato sauce and place it in the basket,Pick the tomato sauce and place it in the basket,49,1049,1,125,280,0,0.7142857142857143,5,1,0,0,1,,0.0,0.9482,0.0162,0.0479,123,0.0749,0.0749,0.1162,0.1219,0.3754,0.0442,0.2636,,,0,0,,,
libero_object_6,libero_object,pick up the butter and place it in the basket,Pick the butter and place it in the basket,0,1000,1,147,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.341,0.0033,0.0809,144,0.0353,0.0353,0.0831,0.1129,0.5403,0.011,0.2815,,,0,0,outputs/custom_eval_recovery/libero_object/frames/libero_object_6_initial.jpg,,
libero_object_6,libero_object,pick up the butter and place it in the basket,Pick the butter and place it in the basket,1,1001,1,148,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.3214,0.0111,0.08,122,0.054,0.054,0.108,0.1323,0.5276,0.0101,0.2776,,,0,0,,,
libero_object_6,libero_object,pick up the butter and place it in the basket,Pick the butter and place it in the basket,2,1002,1,147,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.3148,0.002,0.0807,144,0.0382,0.0382,0.0906,0.1187,0.5301,0.0105,0.2818,,,0,0,,,
libero_object_6,libero_object,pick up the butter and place it in the basket,Pick the butter and place it in the basket,3,1003,1,149,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.3164,0.0125,0.0436,49,0.0748,0.0748,0.0892,0.1088,0.5216,0.0102,0.2819,,,0,0,,,
libero_object_6,libero_object,pick up the butter and place it in the basket,Pick the butter and place it in the basket,4,1004,1,146,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.352,0.0039,0.0812,143,0.046,0.046,0.0977,0.127,0.5198,0.0114,0.3055,,,0,0,,,
libero_object_6,libero_object,pick up the butter and place it in the basket,Pick the butter and place it in the basket,5,1005,1,147,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.3279,0.0026,0.0807,144,0.0328,0.0328,0.0846,0.1124,0.5365,0.0107,0.2814,,,0,0,,,
libero_object_6,libero_object,pick up the butter and place it in the basket,Pick the butter and place it in the basket,6,1006,1,147,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.3567,0.003,0.0813,144,0.0318,0.0318,0.0855,0.1129,0.5259,0.0107,0.2875,,,0,0,,,
libero_object_6,libero_object,pick up the butter and place it in the basket,Pick the butter and place it in the basket,7,1007,1,144,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.2811,0.0157,0.0869,44,0.0286,0.0286,0.0974,0.1152,0.5015,0.0103,0.3061,,,0,0,,,
libero_object_6,libero_object,pick up the butter and place it in the basket,Pick the butter and place it in the basket,8,1008,1,147,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.3831,0.0052,0.0813,144,0.0312,0.0312,0.0839,0.1121,0.5092,0.0115,0.3089,,,0,0,,,
libero_object_6,libero_object,pick up the butter and place it in the basket,Pick the butter and place it in the basket,9,1009,1,146,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.3335,0.0037,0.0914,71,0.0718,0.0718,0.1267,0.1598,0.5335,0.0114,0.2939,,,0,0,,,
libero_object_6,libero_object,pick up the butter and place it in the basket,Pick the butter and place it in the basket,10,1010,1,150,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.317,0.0115,0.0819,48,0.05,0.05,0.1057,0.1295,0.5172,0.0097,0.2783,,,0,0,,,
libero_object_6,libero_object,pick up the butter and place it in the basket,Pick the butter and place it in the basket,11,1011,1,148,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.267,0.0299,0.087,44,0.0474,0.0474,0.111,0.1297,0.5316,0.0102,0.302,,,0,0,,,
libero_object_6,libero_object,pick up the butter and place it in the basket,Pick the butter and place it in the basket,12,1012,1,147,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.3481,0.0131,0.0382,52,0.0764,0.0764,0.092,0.1062,0.5363,0.0095,0.2944,,,0,0,,,
libero_object_6,libero_object,pick up the butter and place it in the basket,Pick the butter and place it in the basket,13,1013,1,147,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.3135,0.0107,0.0817,48,0.0412,0.0412,0.0952,0.1159,0.5237,0.0098,0.2855,,,0,0,,,
libero_object_6,libero_object,pick up the butter and place it in the basket,Pick the butter and place it in the basket,14,1014,1,151,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.3317,0.0122,0.0384,47,0.0785,0.0785,0.0847,0.106,0.5372,0.0098,0.2877,,,0,0,,,
libero_object_6,libero_object,pick up the butter and place it in the basket,Pick the butter and place it in the basket,15,1015,1,151,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.3293,0.0141,0.0473,48,0.076,0.076,0.0854,0.1106,0.536,0.0097,0.2868,,,0,0,,,
libero_object_6,libero_object,pick up the butter and place it in the basket,Pick the butter and place it in the basket,16,1016,1,141,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.3234,0.0007,0.0805,45,0.0319,0.0319,0.0758,0.1098,0.5143,0.0089,0.304,,,0,0,,,
libero_object_6,libero_object,pick up the butter and place it in the basket,Pick the butter and place it in the basket,17,1017,1,147,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.3915,0.0045,0.0792,144,0.0323,0.0323,0.0754,0.1092,0.5307,0.0106,0.3047,,,0,0,,,
libero_object_6,libero_object,pick up the butter and place it in the basket,Pick the butter and place it in the basket,18,1018,1,137,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.2739,0.0058,0.0837,72,0.0463,0.0463,0.1013,0.1281,0.512,0.0105,0.2855,,,0,0,,,
libero_object_6,libero_object,pick up the butter and place it in the basket,Pick the butter and place it in the basket,19,1019,1,151,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.3781,0.0099,0.0821,52,0.0339,0.0339,0.085,0.1087,0.529,0.011,0.298,,,0,0,,,
libero_object_6,libero_object,pick up the butter and place it in the basket,Pick the butter and place it in the basket,20,1020,1,137,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.285,0.003,0.0818,134,0.0333,0.0333,0.0959,0.1142,0.518,0.0113,0.2791,,,0,0,,,
libero_object_6,libero_object,pick up the butter and place it in the basket,Pick the butter and place it in the basket,21,1021,1,150,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.3245,0.0135,0.0541,48,0.0833,0.0833,0.0912,0.1237,0.5401,0.0097,0.2836,,,0,0,,,
libero_object_6,libero_object,pick up the butter and place it in the basket,Pick the butter and place it in the basket,22,1022,1,147,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.2637,0.0296,0.088,44,0.0542,0.0542,0.1136,0.136,0.5247,0.0102,0.3016,,,0,0,,,
libero_object_6,libero_object,pick up the butter and place it in the basket,Pick the butter and place it in the basket,23,1023,1,147,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.2843,0.0088,0.0823,83,0.0331,0.0331,0.0957,0.1141,0.5288,0.0103,0.2926,,,0,0,,,
libero_object_6,libero_object,pick up the butter and place it in the basket,Pick the butter and place it in the basket,24,1024,1,142,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.3562,0.0054,0.0795,48,0.0341,0.0341,0.0806,0.1076,0.515,0.0107,0.3006,,,0,0,,,
libero_object_6,libero_object,pick up the butter and place it in the basket,Pick the butter and place it in the basket,25,1025,1,151,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.3338,0.0133,0.047,48,0.0693,0.0693,0.0814,0.1066,0.5325,0.0098,0.2874,,,0,0,,,
libero_object_6,libero_object,pick up the butter and place it in the basket,Pick the butter and place it in the basket,26,1026,1,147,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.3443,0.0032,0.0892,76,0.0736,0.0736,0.1248,0.161,0.5321,0.0115,0.2854,,,0,0,,,
libero_object_6,libero_object,pick up the butter and place it in the basket,Pick the butter and place it in the basket,27,1027,1,147,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.3369,0.0029,0.0822,144,0.0499,0.0499,0.0996,0.1308,0.5371,0.0115,0.2786,,,0,0,,,
libero_object_6,libero_object,pick up the butter and place it in the basket,Pick the butter and place it in the basket,28,1028,1,148,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.3478,0.0158,0.0826,57,0.0261,0.0261,0.0943,0.1062,0.5208,0.0089,0.31,,,0,0,,,
libero_object_6,libero_object,pick up the butter and place it in the basket,Pick the butter and place it in the basket,29,1029,1,147,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.3594,0.0168,0.0371,52,0.0678,0.0678,0.0806,0.0968,0.5117,0.0094,0.3057,,,0,0,,,
libero_object_6,libero_object,pick up the butter and place it in the basket,Pick the butter and place it in the basket,30,1030,1,143,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.2847,0.0062,0.0825,112,0.0593,0.0593,0.1146,0.1397,0.5314,0.0105,0.2847,,,0,0,,,
libero_object_6,libero_object,pick up the butter and place it in the basket,Pick the butter and place it in the basket,31,1031,1,147,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.3811,0.0065,0.0807,144,0.0535,0.0535,0.107,0.1326,0.514,0.0116,0.3168,,,0,0,,,
libero_object_6,libero_object,pick up the butter and place it in the basket,Pick the butter and place it in the basket,32,1032,1,148,280,0,0.7142857142857143,5,1,0,0,2,,0.0,1.3674,0.0046,0.0823,49,0.041,0.041,0.0937,0.1205,0.5111,0.0101,0.2829,,,0,0,,,
libero_object_6,libero_object,pick up the butter and place it in the basket,Pick the butter and place it in the basket,33,1033,1,147,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.2696,0.0214,0.0892,42,0.0426,0.0426,0.1076,0.1306,0.5163,0.01,0.3073,,,0,0,,,
libero_object_6,libero_object,pick up the butter and place it in the basket,Pick the butter and place it in the basket,34,1034,1,147,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.3227,0.0046,0.0818,144,0.0671,0.0671,0.1203,0.147,0.537,0.0108,0.2844,,,0,0,,,
libero_object_6,libero_object,pick up the butter and place it in the basket,Pick the butter and place it in the basket,35,1035,1,152,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.3584,0.0061,0.0807,49,0.038,0.038,0.0879,0.1175,0.5267,0.0105,0.2925,,,0,0,,,
libero_object_6,libero_object,pick up the butter and place it in the basket,Pick the butter and place it in the basket,36,1036,1,147,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.3369,0.0161,0.0395,56,0.0724,0.0724,0.0864,0.1016,0.5348,0.0085,0.3038,,,0,0,,,
libero_object_6,libero_object,pick up the butter and place it in the basket,Pick the butter and place it in the basket,37,1037,1,152,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.3081,0.0037,0.0837,149,0.0634,0.0634,0.1227,0.1444,0.5253,0.0105,0.2817,,,0,0,,,
libero_object_6,libero_object,pick up the butter and place it in the basket,Pick the butter and place it in the basket,38,1038,1,143,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.3686,0.0059,0.0344,47,0.0716,0.0716,0.0784,0.1048,0.5303,0.0094,0.3073,,,0,0,,,
libero_object_6,libero_object,pick up the butter and place it in the basket,Pick the butter and place it in the basket,39,1039,1,150,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.3284,0.0112,0.0436,49,0.0729,0.0729,0.0861,0.1075,0.5336,0.0098,0.2878,,,0,0,,,
libero_object_6,libero_object,pick up the butter and place it in the basket,Pick the butter and place it in the basket,40,1040,1,148,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.3761,0.0047,0.0804,145,0.0426,0.0426,0.0935,0.1228,0.5208,0.0106,0.3044,,,0,0,,,
libero_object_6,libero_object,pick up the butter and place it in the basket,Pick the butter and place it in the basket,41,1041,1,146,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.3188,0.0145,0.0323,53,0.0754,0.0754,0.0869,0.0975,0.5283,0.0086,0.29,,,0,0,,,
libero_object_6,libero_object,pick up the butter and place it in the basket,Pick the butter and place it in the basket,42,1042,1,150,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.3163,0.0128,0.0418,47,0.0732,0.0732,0.0816,0.1039,0.5263,0.0098,0.2819,,,0,0,,,
libero_object_6,libero_object,pick up the butter and place it in the basket,Pick the butter and place it in the basket,43,1043,1,152,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.3354,0.0077,0.0801,50,0.0422,0.0422,0.0882,0.1156,0.5368,0.0102,0.2739,,,0,0,,,
libero_object_6,libero_object,pick up the butter and place it in the basket,Pick the butter and place it in the basket,44,1044,1,144,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.3387,0.0072,0.0777,141,0.0432,0.0432,0.0902,0.1178,0.5388,0.01,0.2732,,,0,0,,,
libero_object_6,libero_object,pick up the butter and place it in the basket,Pick the butter and place it in the basket,45,1045,1,145,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.2796,0.0125,0.0804,48,0.0491,0.0491,0.1018,0.1234,0.5106,0.0097,0.2739,,,0,0,,,
libero_object_6,libero_object,pick up the butter and place it in the basket,Pick the butter and place it in the basket,46,1046,1,147,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.3557,0.0023,0.0824,75,0.0353,0.0353,0.0885,0.1172,0.5232,0.0107,0.2833,,,0,0,,,
libero_object_6,libero_object,pick up the butter and place it in the basket,Pick the butter and place it in the basket,47,1047,1,147,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.3747,0.0073,0.0808,51,0.0333,0.0333,0.0871,0.1126,0.5234,0.0118,0.3043,,,0,0,,,
libero_object_6,libero_object,pick up the butter and place it in the basket,Pick the butter and place it in the basket,48,1048,1,144,280,0,0.7142857142857143,5,1,1,1,1,64,0.5625,1.324,0.0085,0.0449,72,0.0612,0.0612,0.0943,0.106,0.5357,0.01,0.3051,butter_1,1,0,0,,,
libero_object_6,libero_object,pick up the butter and place it in the basket,Pick the butter and place it in the basket,49,1049,1,151,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.3313,0.0144,0.0422,46,0.0717,0.0717,0.0821,0.1037,0.5247,0.0097,0.291,,,0,0,,,
libero_object_7,libero_object,pick up the milk and place it in the basket,Pick the milk and place it in the basket,0,1000,1,131,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.1584,0.0287,0.0328,46,0.0693,0.0693,0.1014,0.1014,0.5423,0.0968,0.3242,,,0,0,outputs/custom_eval_recovery/libero_object/frames/libero_object_7_initial.jpg,,
libero_object_7,libero_object,pick up the milk and place it in the basket,Pick the milk and place it in the basket,1,1001,1,130,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.2044,0.0267,0.0295,48,0.0711,0.0711,0.1003,0.1003,0.5403,0.0956,0.3265,,,0,0,,,
libero_object_7,libero_object,pick up the milk and place it in the basket,Pick the milk and place it in the basket,2,1002,1,138,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.2377,0.0324,0.0335,57,0.0694,0.0694,0.1025,0.1025,0.508,0.0999,0.3329,,,0,0,,,
libero_object_7,libero_object,pick up the milk and place it in the basket,Pick the milk and place it in the basket,3,1003,1,126,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.1828,0.0286,0.0295,60,0.068,0.068,0.0959,0.0959,0.5432,0.097,0.3297,,,0,0,,,
libero_object_7,libero_object,pick up the milk and place it in the basket,Pick the milk and place it in the basket,4,1004,1,131,280,0,0.7142857142857143,5,1,0,0,2,,0.0,1.1317,0.0298,0.0312,49,0.0695,0.0695,0.0978,0.0978,0.5079,0.0966,0.3145,,,0,0,,,
libero_object_7,libero_object,pick up the milk and place it in the basket,Pick the milk and place it in the basket,5,1005,1,137,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.1636,0.0291,0.0324,52,0.0674,0.0674,0.098,0.098,0.5253,0.0956,0.3062,,,0,0,,,
libero_object_7,libero_object,pick up the milk and place it in the basket,Pick the milk and place it in the basket,6,1006,1,136,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.1658,0.0305,0.0413,49,0.0685,0.0685,0.0988,0.1086,0.5163,0.0975,0.3249,,,0,0,,,
libero_object_7,libero_object,pick up the milk and place it in the basket,Pick the milk and place it in the basket,7,1007,1,123,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.1721,0.028,0.0288,48,0.067,0.067,0.0941,0.0941,0.523,0.0965,0.3131,,,0,0,,,
libero_object_7,libero_object,pick up the milk and place it in the basket,Pick the milk and place it in the basket,8,1008,1,142,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.2285,0.0281,0.0812,53,0.0583,0.0583,0.104,0.126,0.4974,0.0966,0.3347,,,0,0,,,
libero_object_7,libero_object,pick up the milk and place it in the basket,Pick the milk and place it in the basket,9,1009,1,125,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.1584,0.0271,0.0298,46,0.0708,0.0708,0.1002,0.1002,0.5226,0.096,0.3241,,,0,0,,,
libero_object_7,libero_object,pick up the milk and place it in the basket,Pick the milk and place it in the basket,10,1010,1,128,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.1665,0.0266,0.0294,50,0.0707,0.0707,0.1,0.1,0.5129,0.0951,0.3182,,,0,0,,,
libero_object_7,libero_object,pick up the milk and place it in the basket,Pick the milk and place it in the basket,11,1011,1,126,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.1309,0.0273,0.0567,41,0.0528,0.0528,0.1054,0.1094,0.5261,0.0956,0.3287,,,0,0,,,
libero_object_7,libero_object,pick up the milk and place it in the basket,Pick the milk and place it in the basket,12,1012,1,122,280,0,0.7142857142857143,5,1,0,0,2,,0.0,1.1169,0.0275,0.0303,41,0.0678,0.0678,0.0975,0.0975,0.5211,0.096,0.3306,,,0,0,,,
libero_object_7,libero_object,pick up the milk and place it in the basket,Pick the milk and place it in the basket,13,1013,1,133,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.2221,0.0264,0.0279,52,0.0656,0.0656,0.0904,0.0904,0.5137,0.0935,0.3005,,,0,0,,,
libero_object_7,libero_object,pick up the milk and place it in the basket,Pick the milk and place it in the basket,14,1014,1,129,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.1956,0.027,0.0293,52,0.0666,0.0666,0.0957,0.0957,0.5007,0.0961,0.3277,,,0,0,,,
libero_object_7,libero_object,pick up the milk and place it in the basket,Pick the milk and place it in the basket,15,1015,1,123,280,0,0.7142857142857143,5,1,0,0,2,,0.0,1.1288,0.0292,0.0306,42,0.0673,0.0673,0.0974,0.0974,0.5329,0.0976,0.3106,,,0,0,,,
libero_object_7,libero_object,pick up the milk and place it in the basket,Pick the milk and place it in the basket,16,1016,1,131,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.1412,0.0291,0.0324,51,0.0705,0.0705,0.1016,0.1016,0.5119,0.0961,0.309,,,0,0,,,
libero_object_7,libero_object,pick up the milk and place it in the basket,Pick the milk and place it in the basket,17,1017,1,138,280,0,0.7142857142857143,5,1,0,0,2,,0.0,1.1712,0.0276,0.0491,51,0.0584,0.0584,0.1048,0.1073,0.5226,0.0966,0.3236,,,0,0,,,
libero_object_7,libero_object,pick up the milk and place it in the basket,Pick the milk and place it in the basket,18,1018,1,136,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.1589,0.03,0.0839,61,0.0422,0.0422,0.1174,0.1221,0.5146,0.0979,0.3157,,,0,0,,,
libero_object_7,libero_object,pick up the milk and place it in the basket,Pick the milk and place it in the basket,19,1019,1,129,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.1872,0.0263,0.0294,49,0.0668,0.0668,0.096,0.096,0.524,0.0951,0.3149,,,0,0,,,
libero_object_7,libero_object,pick up the milk and place it in the basket,Pick the milk and place it in the basket,20,1020,1,124,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.1432,0.0331,0.0348,47,0.0702,0.0702,0.1047,0.1047,0.5173,0.0987,0.3206,,,0,0,,,
libero_object_7,libero_object,pick up the milk and place it in the basket,Pick the milk and place it in the basket,21,1021,1,138,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.2331,0.0328,0.0351,56,0.0677,0.0677,0.1027,0.1027,0.5157,0.0995,0.3323,,,0,0,,,
libero_object_7,libero_object,pick up the milk and place it in the basket,Pick the milk and place it in the basket,22,1022,1,123,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.1288,0.0277,0.0313,43,0.0836,0.0836,0.1122,0.1122,0.5352,0.0964,0.3203,,,0,0,,,
libero_object_7,libero_object,pick up the milk and place it in the basket,Pick the milk and place it in the basket,23,1023,1,127,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.1911,0.0257,0.0263,62,0.0689,0.0689,0.0908,0.0908,0.5359,0.0949,0.2958,,,0,0,,,
libero_object_7,libero_object,pick up the milk and place it in the basket,Pick the milk and place it in the basket,24,1024,1,167,280,0,0.7142857142857143,5,1,0,0,3,,0.0,1.2662,0.0317,0.1376,55,0.0545,0.0545,0.1119,0.1714,0.5129,0.0985,0.3352,,,1,1,,,outputs/custom_eval_recovery/libero_object/videos/successes/libero_object_7_ep24_ok.mp4
libero_object_7,libero_object,pick up the milk and place it in the basket,Pick the milk and place it in the basket,25,1025,1,124,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.1787,0.0279,0.0293,46,0.0711,0.0711,0.0986,0.0986,0.5401,0.0963,0.3168,,,0,0,,,
libero_object_7,libero_object,pick up the milk and place it in the basket,Pick the milk and place it in the basket,26,1026,1,124,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.1697,0.0275,0.0304,48,0.0693,0.0693,0.099,0.099,0.5287,0.0967,0.3191,,,0,0,,,
libero_object_7,libero_object,pick up the milk and place it in the basket,Pick the milk and place it in the basket,27,1027,1,121,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.1753,0.0275,0.0299,46,0.0647,0.0647,0.0929,0.0929,0.5371,0.0963,0.3162,,,0,0,,,
